pair_key,workplace_id,workplace_nombre,work_lat,work_lon,property_id,prop_ids,prop_lat,prop_lon,prop_district,modo,franja,depart_at,dia_semana,hora,osrm_dist_km,osrm_min,osrm_status,work_dist_centro_km,prop_dist_centro_km,hacia_el_centro,tt_dist_km,tt_min,tt_sin_trafico_min,tt_historico_min,tt_demora_min,tt_status
"-11.9951,-77.0617|-12.0903,-77.0768|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,36,36,-12.0903,-77.0768,San Miguel,walking,valle,2026-09-01T13:00:00-05:00,1,13,12.803,153.82,ok,6.063,6.123,1,12.097,145.17,145.17,145.17,0.0,ok
"-11.9951,-77.0617|-12.1304,-77.0207|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,951,951,-12.1304,-77.0207,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,18.011,78.79,ok,6.063,9.645,1,17.32,52.42,52.42,52.42,0.0,ok
"-11.9951,-77.0617|-12.1304,-77.0207|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,951,951,-12.1304,-77.0207,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,17.276,208.19,ok,6.063,9.645,1,16.94,203.28,203.28,203.28,0.0,ok
"-11.9951,-77.0617|-12.0953,-77.0409|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1313,1313,-12.0953,-77.0409,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,14.008,62.11,ok,6.063,5.441,0,13.084,39.9,39.9,39.9,0.0,ok
"-11.9951,-77.0617|-12.0953,-77.0409|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1313,1313,-12.0953,-77.0409,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,12.924,156.12,ok,6.063,5.441,0,12.876,154.52,154.52,154.52,0.0,ok
"-11.9951,-77.0617|-12.0769,-77.0451|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,269,269,-12.0769,-77.0451,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,11.725,52.82,ok,6.063,3.401,0,10.72,32.57,32.57,32.57,0.0,ok
"-11.9951,-77.0617|-12.0769,-77.0451|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,269,269,-12.0769,-77.0451,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,10.812,130.48,ok,6.063,3.401,0,10.505,126.07,126.07,126.07,0.0,ok
"-11.9951,-77.0617|-12.0957,-77.0289|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,216,216,-12.0957,-77.0289,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,13.878,61.71,ok,6.063,5.686,0,13.269,40.25,40.25,40.25,0.0,ok
"-11.9951,-77.0617|-12.0957,-77.0289|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,216,216,-12.0957,-77.0289,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,13.129,158.64,ok,6.063,5.686,0,12.961,155.53,155.53,155.53,0.0,ok
"-11.9951,-77.0617|-12.0825,-77.0456|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,6,6;666;899;1251,-12.0825,-77.0456,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,12.287,55.27,ok,6.063,4.026,0,11.27,34.38,34.38,34.38,0.0,ok
"-11.9951,-77.0617|-12.0825,-77.0456|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,6,6;666;899;1251,-12.0825,-77.0456,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,11.56,139.7,ok,6.063,4.026,0,11.214,134.57,134.57,134.57,0.0,ok
"-11.9951,-77.0617|-12.132,-77.0269|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1019,1019,-12.132,-77.0269,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,17.752,77.04,ok,6.063,9.674,1,17.454,52.88,52.88,52.88,0.0,ok
"-11.9951,-77.0617|-12.132,-77.0269|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1019,1019,-12.132,-77.0269,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,17.162,207.27,ok,6.063,9.674,1,16.819,201.82,201.82,201.82,0.0,ok
"-11.9951,-77.0617|-12.1311,-76.9838|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1376,1376,-12.1311,-76.9838,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,21.023,93.13,ok,6.063,11.395,1,20.441,62.3,62.3,62.3,0.0,ok
"-11.9951,-77.0617|-12.1311,-76.9838|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1376,1376,-12.1311,-76.9838,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,19.668,237.27,ok,6.063,11.395,1,19.541,234.5,234.5,234.5,0.0,ok
"-11.9951,-77.0617|-12.0899,-76.9828|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,18,18,-12.0899,-76.9828,San Borja,cycling,valle,2026-09-01T13:00:00-05:00,1,13,17.637,80.59,ok,6.063,8.122,1,15.908,48.62,48.62,48.62,0.0,ok
"-11.9951,-77.0617|-12.0899,-76.9828|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,18,18,-12.0899,-76.9828,San Borja,walking,valle,2026-09-01T13:00:00-05:00,1,13,15.96,192.23,ok,6.063,8.122,1,15.414,184.97,184.97,184.97,0.0,ok
"-11.9951,-77.0617|-12.1178,-77.0124|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,99,99,-12.1178,-77.0124,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,17.639,78.36,ok,6.063,8.6,1,16.592,50.58,50.58,50.58,0.0,ok
"-11.9951,-77.0617|-12.1178,-77.0124|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,99,99,-12.1178,-77.0124,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,16.55,199.93,ok,6.063,8.6,1,15.975,191.7,191.7,191.7,0.0,ok
"-11.9951,-77.0617|-12.1064,-77.0293|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,457,457,-12.1064,-77.0293,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,14.871,65.6,ok,6.063,6.831,1,14.249,43.17,43.17,43.17,0.0,ok
"-11.9951,-77.0617|-12.1064,-77.0293|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,457,457,-12.1064,-77.0293,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,14.225,171.64,ok,6.063,6.831,1,13.916,167.0,167.0,167.0,0.0,ok
"-11.9951,-77.0617|-12.0559,-77.0575|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,71,71,-12.0559,-77.0575,Breña,cycling,valle,2026-09-01T13:00:00-05:00,1,13,8.959,44.07,ok,6.063,1.916,0,9.125,28.02,28.02,28.02,0.0,ok
"-11.9951,-77.0617|-12.0559,-77.0575|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,71,71,-12.0559,-77.0575,Breña,walking,valle,2026-09-01T13:00:00-05:00,1,13,8.646,103.81,ok,6.063,1.916,0,8.01,96.12,96.12,96.12,0.0,ok
"-11.9951,-77.0617|-12.092,-77.0431|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1419,1419,-12.092,-77.0431,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,13.892,61.39,ok,6.063,5.071,0,12.726,39.03,39.03,39.03,0.0,ok
"-11.9951,-77.0617|-12.092,-77.0431|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1419,1419,-12.092,-77.0431,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,12.52,151.18,ok,6.063,5.071,0,12.395,148.75,148.75,148.75,0.0,ok
"-11.9951,-77.0617|-12.0936,-77.03|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,987,987;1209,-12.0936,-77.03,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,13.823,62.05,ok,6.063,5.43,0,13.244,40.45,40.45,40.45,0.0,ok
"-11.9951,-77.0617|-12.0936,-77.03|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,987,987;1209,-12.0936,-77.03,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,12.933,156.28,ok,6.063,5.43,0,12.727,152.72,152.72,152.72,0.0,ok
"-11.9951,-77.0617|-12.1221,-77.0261|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,192,192,-12.1221,-77.0261,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,16.786,73.24,ok,6.063,8.611,1,16.404,49.98,49.98,49.98,0.0,ok
"-11.9951,-77.0617|-12.1221,-77.0261|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,192,192,-12.1221,-77.0261,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,16.151,195.06,ok,6.063,8.611,1,15.847,190.17,190.17,190.17,0.0,ok
"-11.9951,-77.0617|-12.0863,-77.0661|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,47,47,-12.0863,-77.0661,Magdalena del Mar,cycling,valle,2026-09-01T13:00:00-05:00,1,13,12.354,57.51,ok,6.063,5.109,0,12.274,38.47,38.47,38.47,0.0,ok
"-11.9951,-77.0617|-12.0863,-77.0661|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,47,47,-12.0863,-77.0661,Magdalena del Mar,walking,valle,2026-09-01T13:00:00-05:00,1,13,12.158,146.15,ok,6.063,5.109,0,11.488,137.85,137.85,137.85,0.0,ok
"-11.9951,-77.0617|-12.1293,-77.0258|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,264,264,-12.1293,-77.0258,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,17.511,76.12,ok,6.063,9.402,1,17.267,52.28,52.28,52.28,0.0,ok
"-11.9951,-77.0617|-12.1293,-77.0258|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,264,264,-12.1293,-77.0258,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,16.915,204.33,ok,6.063,9.402,1,16.574,198.88,198.88,198.88,0.0,ok
"-11.9951,-77.0617|-12.1006,-77.0214|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,562,562,-12.1006,-77.0214,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,15.239,67.14,ok,6.063,6.46,1,14.484,43.9,43.9,43.9,0.0,ok
"-11.9951,-77.0617|-12.1006,-77.0214|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,562,562,-12.1006,-77.0214,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,14.211,171.69,ok,6.063,6.46,1,13.693,164.32,164.32,164.32,0.0,ok
"-11.9951,-77.0617|-12.0889,-77.011|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1284,1284,-12.0889,-77.011,La Victoria,cycling,valle,2026-09-01T13:00:00-05:00,1,13,14.87,66.86,ok,6.063,5.856,0,14.012,42.53,42.53,42.53,0.0,ok
"-11.9951,-77.0617|-12.0889,-77.011|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1284,1284,-12.0889,-77.011,La Victoria,walking,valle,2026-09-01T13:00:00-05:00,1,13,13.827,166.86,ok,6.063,5.856,0,13.655,163.87,163.87,163.87,0.0,ok
"-11.9951,-77.0617|-12.1122,-77.0384|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1295,1295;1412,-12.1122,-77.0384,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,15.582,68.48,ok,6.063,7.332,1,15.263,46.83,46.83,46.83,0.0,ok
"-11.9951,-77.0617|-12.1122,-77.0384|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1295,1295;1412,-12.1122,-77.0384,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,14.871,179.42,ok,6.063,7.332,1,14.542,174.5,174.5,174.5,0.0,ok
"-11.9951,-77.0617|-12.1395,-77.0216|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,393,393;445;1055,-12.1395,-77.0216,Barranco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,18.862,82.29,ok,6.063,10.606,1,18.405,55.77,55.77,55.77,0.0,ok
"-11.9951,-77.0617|-12.1395,-77.0216|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,393,393;445;1055,-12.1395,-77.0216,Barranco,walking,valle,2026-09-01T13:00:00-05:00,1,13,18.176,219.58,ok,6.063,10.606,1,17.861,214.33,214.33,214.33,0.0,ok
"-11.9951,-77.0617|-12.1159,-77.044|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,421,421,-12.1159,-77.044,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,16.318,72.48,ok,6.063,7.729,1,15.595,47.58,47.58,47.58,0.0,ok
"-11.9951,-77.0617|-12.1159,-77.044|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,421,421,-12.1159,-77.044,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,15.589,188.04,ok,6.063,7.729,1,15.287,183.43,183.43,183.43,0.0,ok
"-11.9951,-77.0617|-12.0845,-77.0514|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,252,252;288,-12.0845,-77.0514,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,13.085,58.42,ok,6.063,4.339,0,12.023,36.9,36.9,36.9,0.0,ok
"-11.9951,-77.0617|-12.0845,-77.0514|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,252,252;288,-12.0845,-77.0514,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,11.879,143.34,ok,6.063,4.339,0,11.496,137.95,137.95,137.95,0.0,ok
"-11.9951,-77.0617|-12.0816,-77.0322|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,118,118,-12.0816,-77.0322,Lince,cycling,valle,2026-09-01T13:00:00-05:00,1,13,12.149,54.6,ok,6.063,4.08,0,11.591,35.17,35.17,35.17,0.0,ok
"-11.9951,-77.0617|-12.0816,-77.0322|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,118,118,-12.0816,-77.0322,Lince,walking,valle,2026-09-01T13:00:00-05:00,1,13,11.493,138.59,ok,6.063,4.08,0,11.234,134.82,134.82,134.82,0.0,ok
"-11.9951,-77.0617|-12.0928,-77.066|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1008,1008,-12.0928,-77.066,Magdalena del Mar,cycling,valle,2026-09-01T13:00:00-05:00,1,13,13.573,62.97,ok,6.063,5.743,0,13.083,40.12,40.12,40.12,0.0,ok
"-11.9951,-77.0617|-12.0928,-77.066|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1008,1008,-12.0928,-77.066,Magdalena del Mar,walking,valle,2026-09-01T13:00:00-05:00,1,13,13.077,157.14,ok,6.063,5.743,0,12.387,148.65,148.65,148.65,0.0,ok
"-11.9951,-77.0617|-11.959,-76.7304|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,576,576,-11.959,-76.7304,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,68.873,365.12,ok,6.063,35.34,1,42.814,129.45,129.45,129.45,0.0,ok
"-11.9951,-77.0617|-11.959,-76.7304|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,576,576,-11.959,-76.7304,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,67.079,806.11,ok,6.063,35.34,1,42.31,507.72,507.72,507.72,0.0,ok
"-11.9951,-77.0617|-12.1236,-77.0284|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,925,925,-12.1236,-77.0284,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,16.701,73.64,ok,6.063,8.726,1,16.185,49.98,49.98,49.98,0.0,ok
"-11.9951,-77.0617|-12.1236,-77.0284|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,925,925,-12.1236,-77.0284,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,16.105,194.52,ok,6.063,8.726,1,15.756,189.08,189.08,189.08,0.0,ok
"-11.9951,-77.0617|-12.1218,-77.0357|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,572,572,-12.1218,-77.0357,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,16.788,73.58,ok,6.063,8.42,1,15.927,48.77,48.77,48.77,0.0,ok
"-11.9951,-77.0617|-12.1218,-77.0357|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,572,572,-12.1218,-77.0357,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,15.985,192.89,ok,6.063,8.42,1,15.704,188.45,188.45,188.45,0.0,ok
"-11.9951,-77.0617|-12.1054,-76.9525|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1253,1253,-12.1054,-76.9525,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,23.279,102.84,ok,6.063,11.809,1,21.119,64.1,64.1,64.1,0.0,ok
"-11.9951,-77.0617|-12.1054,-76.9525|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,1253,1253,-12.1054,-76.9525,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,20.776,250.09,ok,6.063,11.809,1,20.145,241.75,241.75,241.75,0.0,ok
"-11.9951,-77.0617|-12.0828,-77.0497|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,178,178;258;302;736,-12.0828,-77.0497,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,12.848,58.04,ok,6.063,4.116,0,11.833,36.1,36.1,36.1,0.0,ok
"-11.9951,-77.0617|-12.0828,-77.0497|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,178,178;258;302;736,-12.0828,-77.0497,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,11.604,139.98,ok,6.063,4.116,0,11.302,135.63,135.63,135.63,0.0,ok
"-11.9951,-77.0617|-12.0688,-76.9646|cycling|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,97,97,-12.0688,-76.9646,La Molina,cycling,valle,2026-09-01T13:00:00-05:00,1,13,17.796,80.83,ok,6.063,8.861,1,17.322,53.47,53.47,53.47,0.0,ok
"-11.9951,-77.0617|-12.0688,-76.9646|walking|valle",W07,Independencia / Los Olivos (MegaPlaza),-11.9951,-77.0617,97,97,-12.0688,-76.9646,La Molina,walking,valle,2026-09-01T13:00:00-05:00,1,13,16.665,200.69,ok,6.063,8.861,1,16.589,199.07,199.07,199.07,0.0,ok
"-12.043,-76.95|-12.1373,-77.0224|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,690,690,-12.1373,-77.0224,Barranco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,16.109,72.03,ok,10.099,10.348,1,16.055,49.13,49.13,49.13,0.0,ok
"-12.043,-76.95|-12.1373,-77.0224|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,690,690,-12.1373,-77.0224,Barranco,walking,valle,2026-09-01T13:00:00-05:00,1,13,15.682,189.03,ok,10.099,10.348,1,15.542,186.5,186.5,186.5,0.0,ok
"-12.043,-76.95|-12.0724,-77.0033|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,493,493,-12.0724,-77.0033,La Victoria,cycling,valle,2026-09-01T13:00:00-05:00,1,13,7.751,35.01,ok,10.099,5.178,0,7.32,22.9,22.9,22.9,0.0,ok
"-12.043,-76.95|-12.0724,-77.0033|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,493,493,-12.0724,-77.0033,La Victoria,walking,valle,2026-09-01T13:00:00-05:00,1,13,7.498,90.4,ok,10.099,5.178,0,7.178,86.13,86.13,86.13,0.0,ok
"-12.043,-76.95|-12.0649,-76.9552|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,66,66,-12.0649,-76.9552,La Molina,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.735,16.07,ok,10.099,9.745,0,3.73,12.22,12.22,12.22,0.0,ok
"-12.043,-76.95|-12.0649,-76.9552|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,66,66,-12.0649,-76.9552,La Molina,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.531,42.38,ok,10.099,9.745,0,3.319,39.83,39.83,39.83,0.0,ok
"-12.043,-76.95|-12.1014,-77.0337|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,1145,1145;1379;1410,-12.1014,-77.0337,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,13.427,58.7,ok,10.099,6.195,0,12.806,39.0,39.0,39.0,0.0,ok
"-12.043,-76.95|-12.1014,-77.0337|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,1145,1145;1379;1410,-12.1014,-77.0337,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,12.775,153.69,ok,10.099,6.195,0,12.401,148.82,148.82,148.82,0.0,ok
"-12.043,-76.95|-12.089,-77.0642|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,520,520,-12.089,-77.0642,Magdalena del Mar,cycling,valle,2026-09-01T13:00:00-05:00,1,13,15.673,68.17,ok,10.099,5.278,0,15.348,46.7,46.7,46.7,0.0,ok
"-12.043,-76.95|-12.089,-77.0642|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,520,520,-12.089,-77.0642,Magdalena del Mar,walking,valle,2026-09-01T13:00:00-05:00,1,13,15.076,181.8,ok,10.099,5.278,0,14.865,178.37,178.37,178.37,0.0,ok
"-12.043,-76.95|-12.0801,-76.9662|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,418,418,-12.0801,-76.9662,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,6.266,26.73,ok,10.099,9.134,0,6.318,19.53,19.53,19.53,0.0,ok
"-12.043,-76.95|-12.0801,-76.9662|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,418,418,-12.0801,-76.9662,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.728,68.94,ok,10.099,9.134,0,5.658,67.9,67.9,67.9,0.0,ok
"-12.043,-76.95|-12.0839,-77.0283|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,913,913,-12.0839,-77.0283,Lince,cycling,valle,2026-09-01T13:00:00-05:00,1,13,11.271,49.55,ok,10.099,4.458,0,10.692,33.15,33.15,33.15,0.0,ok
"-12.043,-76.95|-12.0839,-77.0283|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,913,913,-12.0839,-77.0283,Lince,walking,valle,2026-09-01T13:00:00-05:00,1,13,10.91,131.28,ok,10.099,4.458,0,10.562,126.75,126.75,126.75,0.0,ok
"-12.043,-76.95|-12.1168,-77.0275|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,1109,1109,-12.1168,-77.0275,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,14.261,62.66,ok,10.099,8.003,0,13.992,42.67,42.67,42.67,0.0,ok
"-12.043,-76.95|-12.1168,-77.0275|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,1109,1109,-12.1168,-77.0275,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,13.758,165.78,ok,10.099,8.003,0,13.584,163.02,163.02,163.02,0.0,ok
"-12.043,-76.95|-12.1177,-77.0275|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,1078,1078,-12.1177,-77.0275,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,14.346,63.1,ok,10.099,8.101,0,14.08,42.9,42.9,42.9,0.0,ok
"-12.043,-76.95|-12.1177,-77.0275|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,1078,1078,-12.1177,-77.0275,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,13.843,166.8,ok,10.099,8.101,0,13.707,164.48,164.48,164.48,0.0,ok
"-12.043,-76.95|-12.0997,-77.0426|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,850,850,-12.0997,-77.0426,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,13.795,60.78,ok,10.099,5.927,0,13.186,40.23,40.23,40.23,0.0,ok
"-12.043,-76.95|-12.0997,-77.0426|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,850,850,-12.0997,-77.0426,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,13.44,161.7,ok,10.099,5.927,0,13.014,156.17,156.17,156.17,0.0,ok
"-12.043,-76.95|-12.0928,-77.0269|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,667,667;728;848,-12.0928,-77.0269,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,11.954,52.61,ok,10.099,5.441,0,11.074,33.6,33.6,33.6,0.0,ok
"-12.043,-76.95|-12.0928,-77.0269|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,667,667;728;848,-12.0928,-77.0269,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,11.599,139.51,ok,10.099,5.441,0,10.944,131.32,131.32,131.32,0.0,ok
"-12.043,-76.95|-12.119,-77.0366|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,238,238;467;495;1142;1408,-12.119,-77.0366,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,15.489,67.01,ok,10.099,8.101,0,14.593,44.83,44.83,44.83,0.0,ok
"-12.043,-76.95|-12.119,-77.0366|walking|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,238,238;467;495;1142;1408,-12.119,-77.0366,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,14.595,175.94,ok,10.099,8.101,0,14.384,172.6,172.6,172.6,0.0,ok
"-12.043,-76.95|-12.1484,-77.0098|cycling|valle",W08,Ate / Santa Anita (Carretera Central),-12.043,-76.95,9,9,-12.1484,-77.0098,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,16.641,72.59,ok,10.099,11.896,1,16.576,50.9,50.9,50.9,0.0,ok
