vivienda_id,precio_ratio,area_m2,modo_transporte,distancia_km_simulada,tiempo_viaje_min,source_ruta,afinidad_score
321,0.4405,60.0,driving,5.21,7,osrm,83
323,1.6905,119.0,driving,3.44,6,osrm,40
324,0.9167,105.0,driving,6.65,10,osrm,82
325,0.68,69.0,driving,5.7,7,osrm,81
326,0.4048,150.0,driving,4.53,6,osrm,92
327,0.8119,70.0,driving,4.56,8,osrm,90
328,1.1905,405.0,driving,45.0,52,osrm,0
329,0.6857,74.0,driving,4.71,7,osrm,94
330,0.9762,80.0,driving,5.66,8,osrm,91
331,1.3,130.0,driving,5.42,8,osrm,47
332,0.6881,62.0,driving,4.74,7,osrm,85
333,0.5667,48.0,driving,5.65,8,osrm,91
334,0.4524,40.0,driving,1.9,4,osrm,97
335,0.4524,75.0,driving,6.37,11,osrm,85
336,0.7381,80.0,driving,10.93,16,osrm,51
337,0.4286,48.0,driving,5.81,8,osrm,93
342,0.4286,65.0,driving,6.37,11,osrm,76
343,0.5238,47.0,driving,12.82,20,osrm,54
344,1.3024,140.0,driving,5.42,8,osrm,55
345,0.5357,44.0,driving,2.57,4,osrm,99
346,0.519,54.0,driving,5.28,7,osrm,94
347,0.7143,70.0,driving,1.08,3,osrm,84
348,0.7381,104.0,driving,5.76,8,osrm,85
349,2.3476,210.0,driving,6.07,9,osrm,39
350,0.4643,35.0,driving,5.31,9,osrm,96
351,0.5357,54.0,driving,3.67,6,osrm,81
352,0.7262,62.0,driving,11.1,16,osrm,66
353,0.9524,141.0,driving,7.23,10,osrm,87
355,0.5714,65.0,driving,2.54,5,osrm,91
356,0.869,94.0,driving,2.16,4,osrm,95
357,0.4286,38.0,driving,3.83,6,osrm,88
358,0.5714,45.0,driving,3.58,6,osrm,95
359,1.8905,130.0,driving,4.81,8,osrm,43
360,0.2619,110.0,driving,19.37,26,osrm,51
361,1.2857,150.0,driving,3.81,6,osrm,55
362,0.6781,77.0,driving,4.71,7,osrm,90
363,0.7143,99.0,driving,3.33,6,osrm,91
365,0.7286,85.0,driving,4.14,8,osrm,96
366,0.7881,79.0,driving,2.34,5,osrm,100
367,0.7857,77.0,driving,5.8,7,osrm,85
368,0.4524,40.0,driving,5.16,9,osrm,83
369,0.6429,41.0,driving,5.04,7,osrm,81
370,0.619,67.0,driving,4.1,7,osrm,92
372,0.5238,77.0,driving,11.99,16,osrm,59
373,1.131,150.0,driving,4.74,7,osrm,53
374,0.8333,80.0,driving,5.21,7,osrm,94
375,0.4524,72.0,driving,6.71,10,osrm,97
376,0.8333,88.0,driving,6.34,10,osrm,96
377,0.4524,50.0,driving,3.4,6,osrm,87
378,0.4286,40.0,driving,5.66,8,osrm,86
379,0.5833,72.0,driving,2.09,4,osrm,94
382,0.5214,65.0,driving,5.99,10,osrm,81
384,0.2857,66.0,driving,21.91,27,osrm,48
385,0.8143,63.0,driving,4.0,7,osrm,81
386,0.7619,108.0,driving,2.4,5,osrm,98
387,2.1429,215.0,driving,4.29,7,osrm,44
389,0.4524,55.0,driving,5.53,8,osrm,84
390,0.3095,73.0,driving,22.76,28,osrm,52
392,0.5595,45.0,driving,7.06,11,osrm,89
393,0.4643,60.0,driving,3.19,6,osrm,95
394,1.0714,125.0,driving,2.01,4,osrm,57
395,0.4452,40.0,driving,4.49,7,osrm,88
396,0.4762,42.0,driving,1.8,3,osrm,91
397,1.2381,110.0,driving,4.29,7,osrm,41
398,0.7655,70.0,driving,3.94,7,osrm,80
399,0.6429,59.0,driving,5.95,8,osrm,89
400,0.5,47.0,driving,3.56,7,osrm,82
401,1.25,84.0,driving,4.17,8,osrm,44
402,1.2738,120.0,driving,4.81,8,osrm,52
403,0.7143,67.0,driving,5.2,9,osrm,82
404,0.5952,70.0,driving,6.36,10,osrm,91
405,0.5476,115.0,driving,11.63,16,osrm,57
406,0.6667,90.0,driving,4.93,7,osrm,94
409,0.4286,70.0,driving,13.27,18,osrm,68
410,0.6738,56.0,driving,3.45,6,osrm,91
411,0.7381,118.0,driving,10.56,16,osrm,60
1,0.7692,32.0,walking,7.67,93,osrm,31
2,0.8846,89.0,walking,9.98,121,osrm,15
3,0.8462,80.0,walking,13.92,168,osrm,17
4,1.0577,62.0,walking,7.07,85,osrm,0
5,1.2308,74.0,walking,1.98,24,osrm,24
6,1.0769,96.0,walking,20.4,246,osrm,0
7,3.6223,405.0,walking,10.34,125,osrm,0
8,0.8846,40.0,walking,64.19,771,osrm,30
11,1.705,120.0,walking,5.25,63,osrm,0
13,1.5385,84.0,walking,2.74,33,osrm,7
14,0.7692,95.0,walking,14.77,178,osrm,32
15,0.9423,52.0,walking,3.29,40,osrm,43
17,1.7,83.0,walking,4.07,49,osrm,0
18,1.115,70.0,walking,3.66,44,osrm,0
19,1.1923,85.0,walking,3.27,39,osrm,5
20,1.3269,105.0,walking,2.24,27,osrm,5
21,1.0169,67.0,walking,5.39,65,osrm,0
22,0.9865,45.0,walking,1.04,13,osrm,66
23,0.9808,46.0,walking,0.75,9,osrm,92
24,1.3077,109.0,walking,3.23,39,osrm,0
25,1.0769,87.0,walking,3.86,46,osrm,0
26,1.5923,65.0,walking,5.47,66,osrm,0
27,2.6538,185.0,walking,0.84,10,osrm,48
28,1.575,85.0,walking,5.49,66,osrm,0
29,0.6154,73.0,walking,18.12,219,osrm,34
30,0.8846,43.0,walking,8.7,105,osrm,27
32,1.2923,79.0,walking,2.21,27,osrm,0
33,1.0769,42.0,walking,0.72,9,osrm,50
34,0.8846,73.0,walking,8.69,105,osrm,17
35,1.0769,42.0,walking,0.72,9,osrm,42
37,1.3269,99.0,walking,1.83,22,osrm,13
38,1.5,85.0,walking,4.44,54,osrm,0
39,1.4808,105.0,walking,3.56,43,osrm,2
40,0.8846,55.0,walking,4.28,51,osrm,12
41,0.8846,55.0,walking,9.84,118,osrm,17
42,1.5654,88.0,walking,3.27,40,osrm,0
43,1.5385,79.0,walking,3.4,41,osrm,0
44,1.1154,80.0,walking,4.04,49,osrm,0
45,1.3031,68.0,walking,7.61,92,osrm,0
46,0.8538,34.0,walking,2.51,30,osrm,47
47,0.7692,35.0,walking,4.92,60,osrm,18
52,1.2308,90.0,walking,3.43,41,osrm,2
53,1.4327,79.0,walking,2.83,34,osrm,4
54,0.7308,70.0,walking,4.56,55,osrm,19
56,1.2308,120.0,walking,0.31,4,osrm,53
57,0.9135,55.0,walking,0.98,12,osrm,72
58,1.1731,82.0,walking,0.75,9,osrm,48
59,2.1969,65.0,walking,1.83,22,osrm,20
60,1.0554,60.0,walking,3.37,41,osrm,7
61,1.0769,74.0,walking,4.07,49,osrm,0
62,1.56,90.0,walking,7.26,88,osrm,0
63,1.0,74.0,walking,8.35,101,osrm,21
64,2.1577,103.0,walking,1.12,13,osrm,40
65,1.3385,107.0,walking,1.81,22,osrm,14
66,0.7692,46.0,walking,8.27,100,osrm,22
67,0.8108,46.0,walking,8.28,100,osrm,14
68,1.2285,60.0,walking,1.88,23,osrm,24
69,2.4558,165.0,walking,2.9,35,osrm,2
70,3.2692,195.0,walking,1.96,24,osrm,17
71,1.2115,100.0,walking,2.65,32,osrm,0
72,1.9615,200.0,walking,3.21,39,osrm,0
73,1.4223,79.0,walking,1.88,23,osrm,10
74,0.8481,60.0,walking,2.09,25,osrm,61
75,2.2231,84.0,walking,2.74,33,osrm,0
76,2.0862,120.0,walking,2.08,25,osrm,5
77,0.9904,42.0,walking,4.73,57,osrm,25
78,1.6442,85.0,walking,2.39,29,osrm,0
79,1.4765,64.0,walking,4.92,59,osrm,0
80,1.5731,105.0,walking,3.13,38,osrm,8
81,1.6062,93.0,walking,2.98,36,osrm,9
82,1.43,90.0,walking,3.38,41,osrm,3
84,0.8077,46.0,walking,5.19,63,osrm,26
85,2.1196,136.0,walking,2.84,34,osrm,0
86,1.0769,102.0,walking,2.07,25,osrm,10
87,1.7308,115.0,walking,2.04,25,osrm,21
89,1.5381,130.0,walking,2.85,35,osrm,0
90,1.2462,62.0,walking,4.99,60,osrm,0
91,2.0,104.0,walking,4.89,59,osrm,0
92,1.5646,101.0,walking,2.58,31,osrm,10
93,0.9038,43.0,walking,0.82,10,osrm,79
94,0.8462,54.0,walking,8.82,106,osrm,16
95,1.4388,120.0,walking,2.84,34,osrm,1
96,0.9615,40.0,walking,0.72,9,osrm,85
98,1.5835,80.0,walking,3.43,41,osrm,0
99,1.6019,77.0,walking,2.78,34,osrm,10
102,1.2308,76.0,walking,5.01,61,osrm,0
103,2.055,94.0,walking,3.4,41,osrm,0
104,1.3462,61.0,walking,1.88,23,osrm,25
105,1.1808,65.0,walking,4.92,59,osrm,0
106,0.8846,40.0,walking,7.56,91,osrm,24
108,1.2238,63.0,walking,4.92,59,osrm,0
109,1.5381,135.0,walking,2.85,35,osrm,0
111,0.3654,30.0,walking,13.58,163,osrm,25
112,1.8846,116.0,walking,3.63,44,osrm,1
113,0.3,24.0,walking,13.58,163,osrm,34
114,1.3154,65.0,walking,3.52,42,osrm,4
115,1.4615,143.0,walking,2.86,35,osrm,9
116,1.6692,100.0,walking,3.52,42,osrm,4
117,0.8654,50.0,walking,0.59,7,osrm,85
118,1.1731,75.0,walking,6.35,77,osrm,0
119,1.5,65.0,walking,4.92,59,osrm,0
120,0.6538,28.0,walking,8.35,101,osrm,30
121,2.7462,200.0,walking,2.9,35,osrm,4
123,0.8788,55.0,walking,0.73,9,osrm,89
125,0.9231,55.0,walking,8.49,103,osrm,13
126,1.1442,90.0,walking,8.05,97,osrm,0
127,0.9231,61.0,walking,6.81,82,osrm,30
128,1.5154,68.0,walking,1.74,21,osrm,11
129,2.8692,175.0,walking,1.67,20,osrm,18
130,1.6538,80.0,walking,1.67,20,osrm,8
131,1.1719,80.0,walking,7.97,96,osrm,0
132,0.8238,40.0,walking,23.49,284,osrm,21
133,3.6615,186.0,walking,4.82,58,osrm,0
134,0.8269,45.0,walking,0.88,11,osrm,67
135,2.3558,208.0,walking,2.93,35,osrm,0
136,1.2115,73.0,walking,8.6,104,osrm,0
139,1.0538,45.0,walking,0.75,9,osrm,54
140,1.2615,67.0,walking,2.86,35,osrm,5
141,0.7231,28.0,walking,1.53,18,osrm,49
142,3.43,184.0,walking,2.9,35,osrm,1
143,1.9615,198.0,walking,1.02,12,osrm,29
144,1.2115,89.0,walking,3.4,41,osrm,0
147,1.1223,70.0,walking,4.04,49,osrm,0
148,3.5419,350.0,walking,4.78,58,osrm,0
149,0.8031,43.0,walking,0.76,9,osrm,90
153,1.7758,146.0,walking,29.11,351,osrm,0
155,1.8962,160.0,walking,3.95,48,osrm,0
156,1.3846,69.0,walking,3.23,39,osrm,7
157,1.7654,135.0,walking,2.56,31,osrm,9
158,3.6154,203.0,walking,2.9,35,osrm,0
159,1.4577,100.0,walking,3.28,40,osrm,6
161,1.1538,66.0,walking,7.8,95,osrm,0
162,0.8846,68.0,walking,4.87,59,osrm,30
163,2.8462,208.0,walking,6.37,77,osrm,0
164,0.8654,60.0,walking,4.52,54,osrm,23
165,1.4819,72.0,walking,6.33,76,osrm,0
166,1.1154,91.0,walking,12.84,155,osrm,0
168,1.0385,74.0,walking,9.72,118,osrm,0
170,1.0,57.0,walking,10.2,123,osrm,21
171,0.7115,39.0,walking,10.05,121,osrm,30
172,1.1308,44.0,walking,5.87,71,osrm,0
173,1.685,164.0,walking,7.27,87,osrm,0
175,1.3269,46.0,walking,6.2,75,osrm,0
176,2.3885,97.0,walking,6.87,83,osrm,0
177,1.2692,45.0,walking,6.2,75,osrm,0
179,0.75,69.0,walking,12.4,150,osrm,20
180,2.2885,170.0,walking,7.9,95,osrm,0
182,1.7308,93.0,walking,6.27,75,osrm,0
183,0.7269,35.0,walking,8.73,105,osrm,20
184,0.9615,69.0,walking,10.24,124,osrm,21
185,0.8462,60.0,walking,13.66,165,osrm,22
187,1.0769,80.0,walking,5.11,62,osrm,0
193,1.3031,68.0,walking,7.61,92,osrm,0
194,1.0,65.0,walking,5.13,62,osrm,28
195,1.685,164.0,walking,5.28,64,osrm,0
196,0.8462,52.0,walking,9.22,111,osrm,25
199,1.4346,65.0,walking,6.01,73,osrm,0
201,1.2115,65.0,walking,5.85,71,osrm,0
202,2.2308,270.0,walking,7.85,95,osrm,0
205,0.9808,46.0,walking,5.92,72,osrm,27
206,1.0,60.0,walking,3.74,45,osrm,43
208,1.0692,46.0,walking,5.91,72,osrm,0
212,0.9615,75.0,walking,8.44,102,osrm,25
213,0.9615,100.0,walking,10.74,130,osrm,17
214,1.7558,72.0,walking,7.07,85,osrm,0
216,1.0,66.0,walking,9.17,110,osrm,11
217,1.2692,65.0,walking,7.46,90,osrm,0
219,1.9615,100.0,walking,9.27,111,osrm,0
220,1.0,55.0,walking,8.53,103,osrm,11
221,1.0769,62.0,walking,9.22,111,osrm,0
222,2.7542,188.0,walking,6.17,74,osrm,0
223,2.475,220.0,walking,5.8,70,osrm,0
225,1.1212,45.0,walking,6.24,76,osrm,0
226,0.8077,46.0,walking,5.21,63,osrm,28
227,0.9615,62.0,walking,8.44,102,osrm,19
228,0.9231,43.0,walking,5.74,69,osrm,24
229,0.7692,41.0,walking,10.08,121,osrm,21
230,1.1538,62.0,walking,4.29,52,osrm,0
232,0.8462,67.0,walking,12.91,156,osrm,12
233,1.8462,73.0,walking,6.33,76,osrm,0
234,0.9615,80.0,walking,10.59,128,osrm,20
235,1.3038,60.0,walking,7.05,85,osrm,0
236,2.1154,196.0,walking,8.41,101,osrm,0
237,0.9615,55.0,walking,2.2,26,osrm,50
239,1.3346,105.0,walking,6.13,74,osrm,0
240,0.7115,56.0,walking,6.3,76,osrm,22
241,1.1538,62.0,walking,5.72,69,osrm,0
242,0.8462,90.0,walking,10.59,128,osrm,21
243,0.5769,80.0,walking,9.77,118,osrm,23
244,1.7392,72.0,walking,6.94,84,osrm,0
245,2.4846,150.0,walking,7.9,95,osrm,0
246,1.0577,46.0,walking,6.71,81,osrm,0
247,0.9231,61.0,walking,6.81,82,osrm,16
249,0.7692,75.0,walking,2.6,31,osrm,45
250,0.8654,41.0,walking,8.84,106,osrm,17
251,0.75,110.0,walking,11.22,135,osrm,19
253,1.3462,115.0,walking,6.55,79,osrm,0
254,1.1838,67.0,walking,16.09,194,osrm,0
255,0.8077,35.0,walking,7.03,85,osrm,13
256,0.6346,65.0,walking,13.25,160,osrm,31
257,0.8077,43.0,walking,13.09,158,osrm,22
259,0.8846,55.0,walking,8.63,104,osrm,20
261,1.9231,73.0,walking,8.55,103,osrm,0
263,1.725,210.0,walking,4.6,55,osrm,0
266,3.2692,230.0,walking,5.58,67,osrm,0
268,2.1154,180.0,walking,8.85,107,osrm,0
270,1.3077,71.0,walking,5.57,67,osrm,0
271,1.3731,100.0,walking,6.74,81,osrm,0
272,1.3388,127.0,walking,6.23,75,osrm,0
273,1.3846,61.0,walking,5.02,61,osrm,0
275,0.8846,55.0,walking,8.58,103,osrm,16
276,1.0769,100.0,walking,6.29,76,osrm,0
279,0.7692,46.0,walking,7.58,91,osrm,29
280,0.8462,63.0,walking,9.5,115,osrm,19
282,1.3538,75.0,walking,7.39,89,osrm,0
283,2.1154,210.0,walking,12.87,155,osrm,0
284,1.3154,94.0,walking,7.33,88,osrm,0
286,2.3746,159.0,walking,7.25,87,osrm,0
290,0.9423,40.0,walking,1.04,13,osrm,80
291,1.1538,63.0,walking,2.71,33,osrm,4
292,1.0,50.0,walking,0.75,9,osrm,87
294,1.5,92.0,walking,4.25,51,osrm,0
295,1.7777,142.0,walking,7.26,87,osrm,0
297,1.1923,60.0,walking,5.45,66,osrm,0
299,1.0769,65.0,walking,1.81,22,osrm,8
301,0.7692,60.0,walking,14.61,176,osrm,18
302,0.7115,50.0,walking,7.99,96,osrm,21
303,0.7692,68.0,walking,10.47,127,osrm,28
304,0.7308,64.0,walking,12.63,152,osrm,29
306,0.75,57.0,walking,7.85,95,osrm,22
307,0.9154,50.0,walking,0.96,12,osrm,83
308,0.8462,91.0,walking,0.92,11,osrm,73
309,1.6154,108.0,walking,3.27,40,osrm,0
311,0.9231,50.0,walking,0.92,11,osrm,76
312,1.2692,60.0,walking,4.58,55,osrm,0
313,1.1115,133.0,walking,4.73,57,osrm,0
314,1.6923,76.0,walking,3.18,38,osrm,0
315,0.8077,35.0,walking,3.63,44,osrm,42
317,1.25,82.0,walking,23.49,284,osrm,0
318,0.9,40.0,walking,0.9,11,osrm,76
319,0.8077,55.0,walking,2.41,29,osrm,37
320,1.5,62.0,walking,4.92,59,osrm,0
321,0.7115,60.0,walking,2.48,30,osrm,38
323,2.7308,119.0,walking,4.68,56,osrm,0
324,1.4808,105.0,walking,0.55,7,osrm,49
325,1.0985,69.0,walking,1.08,13,osrm,45
326,0.6538,150.0,walking,2.03,25,osrm,65
327,1.3115,70.0,walking,7.68,93,osrm,0
328,1.9231,405.0,walking,51.13,615,osrm,0
329,1.1077,74.0,walking,2.24,27,osrm,0
330,1.5769,80.0,walking,1.02,12,osrm,26
331,2.1,130.0,walking,2.5,30,osrm,9
332,1.1115,62.0,walking,2.26,27,osrm,0
333,0.9154,48.0,walking,0.96,12,osrm,74
334,0.7308,40.0,walking,4.87,59,osrm,30
335,0.7308,75.0,walking,9.25,112,osrm,16
336,1.1923,80.0,walking,7.63,92,osrm,0
337,0.6923,48.0,walking,1.1,13,osrm,72
342,0.6923,65.0,walking,9.25,112,osrm,32
343,0.8462,47.0,walking,16.18,195,osrm,28
344,2.1038,140.0,walking,2.5,30,osrm,0
345,0.8654,44.0,walking,4.62,56,osrm,22
346,0.8385,54.0,walking,2.58,31,osrm,34
347,1.1538,70.0,walking,6.5,79,osrm,0
348,1.1923,104.0,walking,2.75,33,osrm,0
349,3.7923,210.0,walking,1.57,19,osrm,8
350,0.75,35.0,walking,8.57,103,osrm,31
351,0.8654,54.0,walking,2.83,34,osrm,36
352,1.1731,62.0,walking,7.8,94,osrm,0
353,1.5385,141.0,walking,1.39,17,osrm,13
355,0.9231,65.0,walking,7.1,86,osrm,11
356,1.4038,94.0,walking,4.57,56,osrm,0
357,0.6923,38.0,walking,3.63,44,osrm,43
358,0.9231,45.0,walking,3.15,38,osrm,46
359,3.0538,130.0,walking,4.74,57,osrm,0
360,0.4231,110.0,walking,22.3,269,osrm,20
361,2.0769,150.0,walking,2.92,35,osrm,0
362,1.0954,77.0,walking,2.24,27,osrm,3
363,1.1538,99.0,walking,3.66,44,osrm,8
365,1.1769,85.0,walking,3.28,40,osrm,0
366,1.2731,79.0,walking,4.54,55,osrm,0
367,1.2692,77.0,walking,0.98,12,osrm,33
368,0.7308,40.0,walking,7.74,93,osrm,17
369,1.0385,41.0,walking,1.0,12,osrm,43
370,1.0,67.0,walking,4.64,56,osrm,13
372,0.8462,77.0,walking,15.41,185,osrm,24
373,1.8269,150.0,walking,2.26,27,osrm,10
374,1.3462,80.0,walking,2.48,30,osrm,2
375,0.7308,72.0,walking,10.57,128,osrm,29
376,1.3462,88.0,walking,8.11,98,osrm,0
377,0.7308,50.0,walking,7.86,96,osrm,22
378,0.6923,40.0,walking,1.02,12,osrm,81
379,0.9423,72.0,walking,7.21,87,osrm,29
382,0.8423,65.0,walking,9.18,111,osrm,29
384,0.4615,66.0,walking,25.34,306,osrm,27
385,1.3154,63.0,walking,4.73,57,osrm,0
386,1.2308,108.0,walking,3.99,48,osrm,0
387,3.4615,215.0,walking,3.09,37,osrm,7
389,0.7308,55.0,walking,0.8,10,osrm,87
390,0.5,73.0,walking,25.51,308,osrm,30
392,0.9038,45.0,walking,0.9,11,osrm,77
393,0.75,60.0,walking,8.09,98,osrm,19
394,1.7308,125.0,walking,4.32,52,osrm,0
395,0.7192,40.0,walking,4.0,48,osrm,25
396,0.7692,42.0,walking,7.27,88,osrm,17
397,2.0,110.0,walking,3.09,37,osrm,6
398,1.2365,70.0,walking,4.02,48,osrm,0
399,1.0385,59.0,walking,0.75,9,osrm,45
400,0.8077,47.0,walking,8.01,97,osrm,12
401,2.0192,84.0,walking,3.31,40,osrm,8
402,2.0577,120.0,walking,4.74,57,osrm,0
403,1.1538,67.0,walking,8.18,99,osrm,0
404,0.9615,70.0,walking,9.96,121,osrm,16
405,0.8846,115.0,walking,13.58,163,osrm,26
406,1.0769,90.0,walking,1.29,16,osrm,21
409,0.6923,70.0,walking,5.55,67,osrm,22
410,1.0885,56.0,walking,3.01,36,osrm,7
411,1.1923,118.0,walking,7.54,91,osrm,0
1,0.6667,32.0,driving,10.15,15,osrm,84
2,0.7667,89.0,driving,11.81,17,osrm,54
3,0.7333,80.0,driving,17.72,26,osrm,45
4,0.9167,62.0,driving,7.03,11,osrm,78
5,1.0667,74.0,driving,13.13,18,osrm,19
6,0.9333,96.0,driving,22.66,28,osrm,34
7,3.1393,405.0,driving,2.75,6,osrm,53
8,0.7667,40.0,driving,38.19,49,osrm,18
11,1.4777,120.0,driving,13.2,20,osrm,6
13,1.3333,84.0,driving,12.43,18,osrm,18
14,0.6667,95.0,driving,7.98,14,osrm,78
15,0.8167,52.0,driving,9.94,16,osrm,56
17,1.4733,83.0,driving,11.97,17,osrm,23
18,0.9663,70.0,driving,11.44,16,osrm,53
19,1.0333,85.0,driving,12.24,17,osrm,9
20,1.15,105.0,driving,12.82,17,osrm,10
21,0.8813,67.0,driving,12.46,20,osrm,61
22,0.855,45.0,driving,13.54,17,osrm,63
23,0.85,46.0,driving,14.06,19,osrm,53
24,1.1333,109.0,driving,12.91,19,osrm,23
25,0.9333,87.0,driving,9.69,15,osrm,78
26,1.38,65.0,driving,12.48,19,osrm,20
27,2.3,185.0,driving,14.06,19,osrm,16
28,1.365,85.0,driving,12.22,19,osrm,7
29,0.5333,73.0,driving,20.62,25,osrm,59
30,0.7667,43.0,driving,13.38,20,osrm,62
32,1.12,79.0,driving,12.88,17,osrm,10
33,0.9333,42.0,driving,13.56,18,osrm,65
34,0.7667,73.0,driving,13.71,21,osrm,55
35,0.9333,42.0,driving,13.56,18,osrm,47
37,1.15,99.0,driving,13.18,18,osrm,14
38,1.3,85.0,driving,10.85,16,osrm,14
39,1.2833,105.0,driving,11.63,16,osrm,13
40,0.7667,55.0,driving,8.92,15,osrm,81
41,0.7667,55.0,driving,14.44,20,osrm,52
42,1.3567,88.0,driving,12.15,17,osrm,18
43,1.3333,79.0,driving,11.42,16,osrm,15
44,0.9667,80.0,driving,11.05,15,osrm,75
45,1.1293,68.0,driving,11.47,17,osrm,9
46,0.74,34.0,driving,10.82,17,osrm,62
47,0.6667,35.0,driving,9.56,14,osrm,68
52,1.0667,90.0,driving,12.6,18,osrm,18
53,1.2417,79.0,driving,11.84,16,osrm,20
54,0.6333,70.0,driving,17.78,23,osrm,52
56,1.0667,120.0,driving,14.79,20,osrm,6
57,0.7917,55.0,driving,13.91,18,osrm,66
58,1.0167,82.0,driving,14.06,19,osrm,23
59,1.904,65.0,driving,13.18,18,osrm,11
60,0.9147,60.0,driving,12.24,17,osrm,47
61,0.9333,74.0,driving,12.19,18,osrm,56
62,1.352,90.0,driving,9.97,15,osrm,41
63,0.8667,74.0,driving,13.58,21,osrm,60
64,1.87,103.0,driving,14.15,19,osrm,5
65,1.16,107.0,driving,12.51,16,osrm,20
66,0.6667,46.0,driving,12.21,18,osrm,61
67,0.7027,46.0,driving,12.93,17,osrm,49
68,1.0647,60.0,driving,12.95,17,osrm,10
69,2.1283,165.0,driving,13.38,19,osrm,21
70,2.8333,195.0,driving,13.77,19,osrm,16
71,1.05,100.0,driving,13.41,18,osrm,11
72,1.7,200.0,driving,10.32,16,osrm,6
73,1.2327,79.0,driving,12.95,17,osrm,13
74,0.735,60.0,driving,13.04,17,osrm,56
75,1.9267,84.0,driving,12.43,18,osrm,9
76,1.808,120.0,driving,13.82,18,osrm,21
77,0.8583,42.0,driving,12.13,18,osrm,55
78,1.425,85.0,driving,13.55,18,osrm,8
79,1.2797,64.0,driving,12.26,19,osrm,10
80,1.3633,105.0,driving,12.58,18,osrm,21
81,1.392,93.0,driving,12.66,18,osrm,7
82,1.2393,90.0,driving,13.0,19,osrm,22
84,0.7,46.0,driving,8.37,13,osrm,71
85,1.837,136.0,driving,12.45,18,osrm,17
86,0.9333,102.0,driving,12.61,16,osrm,47
87,1.5,115.0,driving,13.07,17,osrm,10
89,1.333,130.0,driving,11.56,16,osrm,16
90,1.08,62.0,driving,12.76,19,osrm,23
91,1.7333,104.0,driving,10.09,15,osrm,30
92,1.356,101.0,driving,13.69,18,osrm,16
93,0.7833,43.0,driving,13.83,17,osrm,49
94,0.7333,54.0,driving,14.37,22,osrm,53
95,1.247,120.0,driving,12.45,18,osrm,5
96,0.8333,40.0,driving,13.56,18,osrm,48
98,1.3723,80.0,driving,12.6,18,osrm,18
99,1.3883,77.0,driving,11.49,16,osrm,14
102,1.0667,76.0,driving,9.72,14,osrm,31
103,1.781,94.0,driving,12.73,18,osrm,20
104,1.1667,61.0,driving,12.95,17,osrm,24
105,1.0233,65.0,driving,12.26,19,osrm,15
106,0.7667,40.0,driving,12.05,18,osrm,63
108,1.0607,63.0,driving,12.26,19,osrm,13
109,1.333,135.0,driving,11.56,16,osrm,14
111,0.3167,30.0,driving,6.73,12,osrm,84
112,1.6333,116.0,driving,11.94,16,osrm,16
113,0.26,24.0,driving,6.73,12,osrm,87
114,1.14,65.0,driving,12.4,18,osrm,12
115,1.2667,143.0,driving,12.08,16,osrm,22
116,1.4467,100.0,driving,12.4,18,osrm,8
117,0.75,50.0,driving,13.66,18,osrm,67
118,1.0167,75.0,driving,9.28,13,osrm,44
119,1.3,65.0,driving,12.26,19,osrm,19
120,0.5667,28.0,driving,13.58,21,osrm,59
121,2.38,200.0,driving,13.38,19,osrm,21
123,0.7617,55.0,driving,13.95,18,osrm,53
125,0.8,55.0,driving,11.99,18,osrm,64
126,0.9917,90.0,driving,12.12,18,osrm,52
127,0.8,61.0,driving,11.96,18,osrm,51
128,1.3133,68.0,driving,12.93,17,osrm,11
129,2.4867,175.0,driving,13.8,18,osrm,13
130,1.4333,80.0,driving,13.8,18,osrm,11
131,1.0157,80.0,driving,13.46,20,osrm,17
132,0.714,40.0,driving,27.2,33,osrm,37
133,3.1733,186.0,driving,12.89,19,osrm,8
134,0.7167,45.0,driving,13.27,17,osrm,68
135,2.0417,208.0,driving,12.27,17,osrm,23
136,1.05,73.0,driving,13.87,21,osrm,22
139,0.9133,45.0,driving,14.06,19,osrm,54
140,1.0933,67.0,driving,11.77,16,osrm,9
141,0.6267,28.0,driving,15.8,23,osrm,68
142,2.9727,184.0,driving,13.38,19,osrm,12
143,1.7,198.0,driving,13.77,18,osrm,15
144,1.05,89.0,driving,11.25,16,osrm,7
147,0.9727,70.0,driving,11.05,15,osrm,71
148,3.0697,350.0,driving,11.77,18,osrm,9
149,0.696,43.0,driving,13.57,18,osrm,65
153,1.539,146.0,driving,32.76,40,osrm,0
155,1.6433,160.0,driving,12.29,18,osrm,8
156,1.2,69.0,driving,11.67,16,osrm,22
157,1.53,135.0,driving,13.64,18,osrm,19
158,3.1333,203.0,driving,13.38,19,osrm,16
159,1.2633,100.0,driving,12.66,18,osrm,19
161,1.0,66.0,driving,10.3,15,osrm,73
162,0.7667,68.0,driving,8.87,14,osrm,71
163,2.4667,208.0,driving,10.28,16,osrm,10
164,0.75,60.0,driving,9.24,14,osrm,82
165,1.2843,72.0,driving,8.61,12,osrm,31
166,0.9667,91.0,driving,5.98,11,osrm,68
168,0.9,74.0,driving,12.43,18,osrm,46
170,0.8667,57.0,driving,12.48,18,osrm,59
171,0.6167,39.0,driving,13.81,21,osrm,58
172,0.98,44.0,driving,9.57,14,osrm,68
173,1.4603,164.0,driving,5.87,11,osrm,37
175,1.15,46.0,driving,8.67,13,osrm,43
176,2.07,97.0,driving,9.53,14,osrm,37
177,1.1,45.0,driving,8.67,13,osrm,33
