vivienda_id,precio_alquiler,area_m2,presupuesto_usuario,modo_transporte,distancia_km_simulada,tiempo_viaje_min,source_ruta,afinidad_score
84,2700.0,43.0,1500,Bicicleta,12.25,15,osrm,36
85,3855.0,76.0,1500,Bicicleta,1238.91,1087,osrm,0
87,6210.0,180.0,1500,Bicicleta,1238.91,1087,osrm,0
88,2800.0,80.0,1500,Bicicleta,1238.91,1087,osrm,0
89,4685.0,100.0,1500,Bicicleta,1238.91,1087,osrm,0
90,2600.0,55.0,1500,Bicicleta,5.11,8,osrm,34
91,6170.0,168.0,1500,Bicicleta,1238.91,1087,osrm,0
92,4140.0,106.0,1500,Bicicleta,1238.91,1087,osrm,0
93,3100.0,85.0,1500,Bicicleta,7.32,14,osrm,37
94,3700.0,92.0,1500,Bicicleta,1238.91,1087,osrm,0
95,7370.0,220.0,1500,Bicicleta,13.29,19,osrm,4
97,9800.0,172.0,1500,Bicicleta,1238.91,1087,osrm,0
98,2400.0,69.0,1500,Bicicleta,1238.91,1087,osrm,0
99,3000.0,100.0,1500,Bicicleta,4.24,7,osrm,45
100,4650.0,100.0,1500,Bicicleta,12.6,17,osrm,0
101,8500.0,200.0,1500,Bicicleta,1238.91,1087,osrm,0
103,5160.0,135.0,1500,Bicicleta,1238.91,1087,osrm,0
104,5780.0,125.0,1500,Bicicleta,12.0,14,osrm,45
105,3790.0,100.0,1500,Bicicleta,1238.91,1087,osrm,0
106,2900.0,71.0,1500,Bicicleta,4.52,7,osrm,38
107,6800.0,154.0,1500,Bicicleta,1238.91,1087,osrm,0
108,4380.0,86.0,1500,Bicicleta,1238.91,1087,osrm,0
109,2530.0,48.0,1500,Bicicleta,5.28,9,osrm,39
110,2360.0,42.0,1500,Bicicleta,12.31,15,osrm,50
112,2900.0,65.0,1500,Bicicleta,1238.91,1087,osrm,0
113,2900.0,69.0,1500,Bicicleta,6.66,13,osrm,41
114,2177.0,40.0,1500,Bicicleta,12.86,16,osrm,0
115,9045.0,316.0,1500,Bicicleta,1238.91,1087,osrm,0
116,2800.0,71.0,1500,Bicicleta,7.63,11,osrm,45
117,3230.0,58.0,1500,Bicicleta,13.17,17,osrm,0
118,7480.0,200.0,1500,Bicicleta,1238.91,1087,osrm,0
122,2400.0,62.0,1500,Bicicleta,1.84,4,osrm,31
123,3200.0,79.0,1500,Bicicleta,3.65,8,osrm,33
124,7400.0,208.0,1500,Bicicleta,7.97,12,osrm,40
125,1700.0,70.0,1500,Bicicleta,3.1,6,osrm,34
126,2600.0,70.0,1500,Bicicleta,4.11,8,osrm,34
127,3777.0,62.0,1500,Bicicleta,7.72,12,osrm,48
128,2057.0,52.0,1500,Bicicleta,7.48,11,osrm,49
129,3000.0,98.0,1500,Bicicleta,3.49,7,osrm,38
130,2200.0,76.0,1500,Bicicleta,3.39,7,osrm,46
131,900.0,54.0,1500,Bicicleta,11.25,20,osrm,42
132,3100.0,64.0,1500,Bicicleta,12.23,17,osrm,4
133,2200.0,55.0,1500,Bicicleta,7.97,15,osrm,45
134,1800.0,61.0,1500,Bicicleta,18.78,28,osrm,0
135,3100.0,67.0,1500,Bicicleta,7.12,10,osrm,32
136,3100.0,63.0,1500,Bicicleta,7.53,12,osrm,34
137,1300.0,31.0,1500,Bicicleta,3.73,7,osrm,85
138,3000.0,114.0,1500,Bicicleta,12.2,17,osrm,0
139,2350.0,60.0,1500,Bicicleta,3.19,7,osrm,32
140,2750.0,46.0,1500,Bicicleta,7.38,11,osrm,30
141,3550.0,124.0,1500,Bicicleta,13.21,18,osrm,0
142,7480.0,300.0,1500,Bicicleta,9.38,13,osrm,47
143,3850.0,60.0,1500,Bicicleta,8.59,12,osrm,38
144,4000.0,100.0,1500,Bicicleta,1238.91,1087,osrm,0
145,4450.0,150.0,1500,Bicicleta,12.32,17,osrm,0
146,7000.0,265.0,1500,Bicicleta,7.61,11,osrm,47
147,2400.0,82.0,1500,Bicicleta,5.98,12,osrm,48
149,3850.0,45.0,1500,Bicicleta,6.74,10,osrm,49
150,4500.0,60.0,1500,Bicicleta,7.71,12,osrm,47
151,999.0,18.0,1500,Bicicleta,12.13,17,osrm,43
152,1200.0,60.0,1500,Bicicleta,10.01,15,osrm,85
153,2450.0,70.0,1500,Bicicleta,7.03,13,osrm,35
154,1850.0,74.0,1500,Bicicleta,5.76,12,osrm,31
155,1700.0,41.0,1500,Bicicleta,7.58,14,osrm,31
156,2800.0,60.0,1500,Bicicleta,7.9,11,osrm,36
157,2500.0,48.0,1500,Bicicleta,7.11,10,osrm,45
158,2300.0,40.0,1500,Bicicleta,7.39,11,osrm,47
159,3852.0,130.0,1500,Bicicleta,12.43,18,osrm,5
160,2750.0,45.0,1500,Bicicleta,7.94,12,osrm,31
161,2650.0,60.0,1500,Bicicleta,7.31,11,osrm,41
162,3500.0,60.0,1500,Bicicleta,6.75,11,osrm,39
163,4300.0,210.0,1500,Bicicleta,12.29,17,osrm,2
164,3325.0,46.0,1500,Bicicleta,7.41,11,osrm,46
165,4200.0,86.0,1500,Bicicleta,8.41,12,osrm,41
166,9760.0,300.0,1500,Bicicleta,7.35,11,osrm,34
167,5650.0,216.0,1500,Bicicleta,6.7,10,osrm,33
168,6960.0,172.0,1500,Bicicleta,8.67,11,osrm,37
171,3660.0,73.0,1500,Bicicleta,7.65,12,osrm,41
172,2800.0,67.0,1500,Bicicleta,7.35,11,osrm,35
173,2700.0,66.0,1500,Bicicleta,2.94,6,osrm,33
174,2098.0,60.0,1500,Bicicleta,7.21,14,osrm,39
175,6840.0,275.0,1500,Bicicleta,11.84,16,osrm,0
176,3750.0,117.0,1500,Bicicleta,7.75,11,osrm,41
177,2300.0,61.0,1500,Bicicleta,3.43,7,osrm,32
178,2700.0,45.0,1500,Bicicleta,8.6,12,osrm,32
180,2800.0,89.0,1500,Bicicleta,3.28,7,osrm,38
181,3400.0,81.0,1500,Bicicleta,8.19,12,osrm,34
183,6840.0,198.0,1500,Bicicleta,8.4,12,osrm,46
184,8500.0,262.0,1500,Bicicleta,11.42,16,osrm,0
185,2590.0,42.0,1500,Bicicleta,7.92,11,osrm,45
186,2200.0,56.0,1500,Bicicleta,4.71,10,osrm,33
188,3400.0,60.0,1500,Bicicleta,7.44,11,osrm,34
190,2500.0,45.0,1500,Bicicleta,7.19,11,osrm,35
192,6420.0,205.0,1500,Bicicleta,11.97,17,osrm,0
193,3230.0,62.0,1500,Bicicleta,7.65,11,osrm,50
195,5100.0,150.0,1500,Bicicleta,6.54,10,osrm,32
196,3905.0,143.0,1500,Bicicleta,8.22,14,osrm,41
197,2200.0,120.0,1500,Bicicleta,12.72,18,osrm,0
199,2800.0,96.0,1500,Bicicleta,8.12,10,osrm,42
200,2650.0,80.0,1500,Bicicleta,7.68,10,osrm,34
201,4930.0,123.0,1500,Bicicleta,1238.91,1087,osrm,0
202,2900.0,95.0,1500,Bicicleta,7.24,11,osrm,34
203,2950.0,46.0,1500,Bicicleta,7.71,12,osrm,39
204,4590.0,100.0,1500,Bicicleta,3.95,6,osrm,40
205,2500.0,85.0,1500,Bicicleta,12.32,17,osrm,0
207,3000.0,78.0,1500,Bicicleta,1238.91,1087,osrm,0
208,4446.0,117.0,1500,Bicicleta,6.91,10,osrm,33
209,5568.0,131.0,1500,Bicicleta,7.2,11,osrm,40
210,5500.0,200.0,1500,Bicicleta,15.71,21,osrm,4
211,3800.0,80.0,1500,Bicicleta,12.03,19,osrm,2
212,3910.0,100.0,1500,Bicicleta,12.13,17,osrm,0
213,4389.0,120.0,1500,Bicicleta,1238.91,1087,osrm,0
214,3200.0,73.0,1500,Bicicleta,3.76,7,osrm,39
215,2700.0,130.0,1500,Bicicleta,7.74,11,osrm,46
216,3600.0,63.0,1500,Bicicleta,7.18,11,osrm,47
218,3481.0,127.0,1500,Bicicleta,9.14,13,osrm,33
219,4050.0,120.0,1500,Bicicleta,7.52,11,osrm,36
220,2300.0,84.0,1500,Bicicleta,8.94,12,osrm,36
221,6300.0,280.0,1500,Bicicleta,8.0,11,osrm,47
222,8625.0,161.0,1500,Bicicleta,7.61,11,osrm,43
223,4650.0,92.0,1500,Bicicleta,13.78,17,osrm,0
224,4150.0,115.0,1500,Bicicleta,12.44,17,osrm,2
225,8510.0,280.0,1500,Bicicleta,12.99,19,osrm,0
227,6000.0,143.0,1500,Bicicleta,7.66,11,osrm,49
228,3276.0,130.0,1500,Bicicleta,12.0,17,osrm,0
230,9716.0,405.0,1500,Bicicleta,12.75,17,osrm,1
231,3500.0,131.0,1500,Bicicleta,9.09,13,osrm,48
232,3000.0,100.0,1500,Bicicleta,13.5,17,osrm,9
233,2000.0,84.0,1500,Bicicleta,7.02,14,osrm,36
234,1750.0,40.0,1500,Bicicleta,12.74,18,osrm,7
235,2200.0,42.0,1500,Bicicleta,13.06,17,osrm,0
236,1800.0,48.0,1500,Bicicleta,1.86,5,osrm,49
237,3100.0,120.0,1500,Bicicleta,1238.91,1087,osrm,0
238,8500.0,180.0,1500,Bicicleta,1238.91,1087,osrm,0
239,3502.0,81.0,1500,Bicicleta,7.66,11,osrm,44
241,3000.0,60.0,1500,Bicicleta,1238.91,1087,osrm,0
242,4342.0,110.0,1500,Bicicleta,1238.91,1087,osrm,0
244,4500.0,2500.0,1500,Bicicleta,17.66,24,osrm,9
245,1250.0,38.0,1500,Bicicleta,9.28,13,osrm,74
246,3430.0,60.0,1500,Bicicleta,1238.91,1087,osrm,0
248,2200.0,70.0,1500,Bicicleta,7.14,14,osrm,46
249,1500.0,153.0,1500,Bicicleta,15.98,24,osrm,38
250,4500.0,2000.0,1500,Bicicleta,12.21,17,osrm,9
251,5900.0,5000.0,1500,Bicicleta,11.67,21,osrm,7
252,3900.0,1012.0,1500,Bicicleta,19.49,27,osrm,3
253,3000.0,1012.0,1500,Bicicleta,11.67,21,osrm,9
254,2200.0,1012.0,1500,Bicicleta,6.29,10,osrm,36
255,6300.0,5000.0,1500,Bicicleta,7.95,13,osrm,46
256,2900.0,3000.0,1500,Bicicleta,19.34,33,osrm,9
257,1500.0,65.0,1500,Bicicleta,1.89,4,osrm,80
258,1800.0,72.0,1500,Bicicleta,2.12,5,osrm,45
259,2300.0,60.0,1500,Bicicleta,7.95,15,osrm,49
260,2600.0,61.0,1500,Bicicleta,1238.91,1087,osrm,0
261,5250.0,110.0,1500,Bicicleta,13.37,17,osrm,0
262,1980.0,41.0,1500,Bicicleta,12.35,15,osrm,50
263,3200.0,105.0,1500,Bicicleta,4.05,8,osrm,42
264,4100.0,120.0,1500,Bicicleta,1238.91,1087,osrm,0
265,4718.0,120.0,1500,Bicicleta,1238.91,1087,osrm,0
266,4250.0,73.0,1500,Bicicleta,1238.91,1087,osrm,0
267,2950.0,64.0,1500,Bicicleta,12.73,18,osrm,9
268,3000.0,75.0,1500,Bicicleta,5.03,8,osrm,46
269,3450.0,80.0,1500,Bicicleta,1238.91,1087,osrm,0
270,2500.0,43.0,1500,Bicicleta,11.98,16,osrm,0
271,2800.0,60.0,1500,Bicicleta,6.97,14,osrm,40
272,4800.0,145.0,1500,Bicicleta,1238.91,1087,osrm,0
273,3450.0,91.0,1500,Bicicleta,1238.91,1087,osrm,0
274,2800.0,89.0,1500,Bicicleta,13.02,17,osrm,1
275,2300.0,72.0,1500,Bicicleta,1238.91,1087,osrm,0
276,2500.0,75.0,1500,Bicicleta,5.26,8,osrm,47
277,1750.0,90.0,1500,Bicicleta,8.04,11,osrm,47
278,3260.0,64.0,1500,Bicicleta,1238.91,1087,osrm,0
279,4040.0,104.0,1500,Bicicleta,1238.91,1087,osrm,0
280,4875.0,115.0,1500,Bicicleta,1238.91,1087,osrm,0
281,4100.0,95.0,1500,Bicicleta,1238.91,1087,osrm,0
282,3000.0,120.0,1500,Bicicleta,14.87,26,osrm,0
283,3259.0,87.0,1500,Bicicleta,1238.91,1087,osrm,0
284,2932.0,70.0,1500,Bicicleta,7.07,14,osrm,32
285,1800.0,75.0,1500,Bicicleta,3.11,6,osrm,49
286,1350.0,55.0,1500,Bicicleta,7.48,12,osrm,77
287,2700.0,70.0,1500,Bicicleta,1238.91,1087,osrm,0
288,4381.0,130.0,1500,Bicicleta,7.35,14,osrm,34
289,3880.0,120.0,1500,Bicicleta,11.34,14,osrm,44
290,2970.0,55.0,1500,Bicicleta,1238.91,1087,osrm,0
291,4300.0,90.0,1500,Bicicleta,1238.91,1087,osrm,0
292,2150.0,0.0,1500,Bicicleta,5.16,8,osrm,43
293,4100.0,130.0,1500,Bicicleta,1238.91,1087,osrm,0
294,2990.0,75.0,1500,Bicicleta,5.82,10,osrm,39
295,2100.0,90.0,1500,Bicicleta,2.3,6,osrm,40
296,2500.0,90.0,1500,Bicicleta,5.47,9,osrm,46
297,7610.0,147.0,1500,Bicicleta,1238.91,1087,osrm,0
298,2300.0,47.0,1500,Bicicleta,5.36,9,osrm,47
299,3500.0,86.0,1500,Bicicleta,4.75,8,osrm,32
300,2659.0,52.0,1500,Bicicleta,1238.91,1087,osrm,0
301,2300.0,70.0,1500,Bicicleta,8.23,11,osrm,42
302,3538.0,70.0,1500,Bicicleta,1238.91,1087,osrm,0
303,4300.0,62.0,1500,Bicicleta,1238.91,1087,osrm,0
304,2639.0,52.0,1500,Bicicleta,1238.91,1087,osrm,0
305,3240.0,61.0,1500,Bicicleta,1238.91,1087,osrm,0
306,2350.0,46.0,1500,Bicicleta,7.51,14,osrm,36
307,4450.0,130.0,1500,Bicicleta,1238.91,1087,osrm,0
308,5527.0,200.0,1500,Bicicleta,1238.91,1087,osrm,0
309,2500.0,51.0,1500,Bicicleta,11.97,14,osrm,47
310,4200.0,77.0,1500,Bicicleta,1238.91,1087,osrm,0
311,2000.0,60.0,1500,Bicicleta,8.64,11,osrm,36
312,4800.0,120.0,1500,Bicicleta,12.41,15,osrm,45
313,2300.0,60.0,1500,Bicicleta,13.26,17,osrm,0
314,3690.0,80.0,1500,Bicicleta,1238.91,1087,osrm,0
315,2271.0,42.0,1500,Bicicleta,12.74,15,osrm,37
316,2900.0,70.0,1500,Bicicleta,1238.91,1087,osrm,0
317,2999.0,75.0,1500,Bicicleta,5.46,9,osrm,44
318,1850.0,45.0,1500,Bicicleta,12.07,14,osrm,44
319,3400.0,75.0,1500,Bicicleta,4.93,8,osrm,32
320,2400.0,64.0,1500,Bicicleta,11.86,15,osrm,32
321,2000.0,60.0,1500,Bicicleta,11.99,15,osrm,43
322,3500.0,88.0,1500,Bicicleta,1238.91,1087,osrm,0
323,3500.0,88.0,1500,Bicicleta,13.02,17,osrm,0
324,2300.0,52.0,1500,Bicicleta,5.24,8,osrm,33
325,4250.0,100.0,1500,Bicicleta,1238.91,1087,osrm,0
326,3700.0,76.0,1500,Bicicleta,1238.91,1087,osrm,0
327,2450.0,70.0,1500,Bicicleta,14.85,18,osrm,3
328,4650.0,100.0,1500,Bicicleta,1238.91,1087,osrm,0
329,2400.0,47.0,1500,Bicicleta,12.62,17,osrm,3
330,2400.0,50.0,1500,Bicicleta,6.97,13,osrm,43
332,2200.0,43.0,1500,Bicicleta,12.82,16,osrm,4
333,3150.0,98.0,1500,Bicicleta,1238.91,1087,osrm,0
334,3258.0,100.0,1500,Bicicleta,1238.91,1087,osrm,0
335,3500.0,97.0,1500,Bicicleta,1238.91,1087,osrm,0
336,6174.0,140.0,1500,Bicicleta,1238.91,1087,osrm,0
337,2776.0,41.0,1500,Bicicleta,1238.91,1087,osrm,0
338,4300.0,128.0,1500,Bicicleta,1238.91,1087,osrm,0
339,1500.0,120.0,1500,Bicicleta,11.19,16,osrm,34
340,2770.0,55.0,1500,Bicicleta,1238.91,1087,osrm,0
341,2550.0,40.0,1500,Bicicleta,12.48,17,osrm,4
342,2890.0,60.0,1500,Bicicleta,1238.91,1087,osrm,0
343,3500.0,84.0,1500,Bicicleta,1238.91,1087,osrm,0
344,2420.0,60.0,1500,Bicicleta,1238.91,1087,osrm,0
345,3700.0,80.0,1500,Bicicleta,7.27,10,osrm,43
346,5175.0,120.0,1500,Bicicleta,1238.91,1087,osrm,0
347,1700.0,60.0,1500,Bicicleta,5.4,9,osrm,45
348,1700.0,60.0,1500,Bicicleta,5.24,8,osrm,41
349,8000.0,305.0,1500,Bicicleta,1238.91,1087,osrm,0
350,3500.0,74.0,1500,Bicicleta,12.25,16,osrm,0
351,2300.0,70.0,1500,Bicicleta,12.53,17,osrm,5
353,2300.0,60.0,1500,Bicicleta,12.28,15,osrm,36
354,2500.0,78.0,1500,Bicicleta,1238.91,1087,osrm,0
355,5190.0,140.0,1500,Bicicleta,12.41,14,osrm,39
356,2933.0,110.0,1500,Bicicleta,1238.91,1087,osrm,0
357,3400.0,90.0,1500,Bicicleta,12.3,17,osrm,3
358,2500.0,49.0,1500,Bicicleta,4.18,7,osrm,50
359,2750.0,61.0,1500,Bicicleta,7.35,14,osrm,36
360,5160.0,102.0,1500,Bicicleta,1238.91,1087,osrm,0
361,2900.0,52.0,1500,Bicicleta,1238.91,1087,osrm,0
362,2250.0,65.0,1500,Bicicleta,1238.91,1087,osrm,0
364,2900.0,60.0,1500,Bicicleta,1238.91,1087,osrm,0
365,3100.0,65.0,1500,Bicicleta,3.55,6,osrm,45
366,2400.0,55.0,1500,Bicicleta,7.59,10,osrm,33
367,3800.0,64.0,1500,Bicicleta,12.46,14,osrm,49
368,4140.0,86.0,1500,Bicicleta,1238.91,1087,osrm,0
369,2800.0,61.0,1500,Bicicleta,12.11,15,osrm,40
370,3500.0,81.0,1500,Bicicleta,1238.91,1087,osrm,0
371,2000.0,78.0,1500,Bicicleta,3.14,7,osrm,49
372,4020.0,103.0,1500,Bicicleta,1238.91,1087,osrm,0
373,6120.0,135.0,1500,Bicicleta,1238.91,1087,osrm,0
375,3315.0,70.0,1500,Bicicleta,8.13,16,osrm,0
376,2200.0,48.0,1500,Bicicleta,13.22,17,osrm,5
377,2600.0,60.0,1500,Bicicleta,12.27,15,osrm,43
378,3600.0,87.0,1500,Bicicleta,1238.91,1087,osrm,0
379,2700.0,70.0,1500,Bicicleta,1238.91,1087,osrm,0
380,7550.0,200.0,1500,Bicicleta,1238.91,1087,osrm,0
381,3500.0,138.0,1500,Bicicleta,1238.91,1087,osrm,0
382,8395.0,200.0,1500,Bicicleta,1238.91,1087,osrm,0
383,2970.0,73.0,1500,Bicicleta,5.4,8,osrm,42
384,3000.0,92.0,1500,Bicicleta,6.9,14,osrm,38
385,2620.0,80.0,1500,Bicicleta,12.42,17,osrm,0
387,2250.0,42.0,1500,Bicicleta,12.95,17,osrm,9
388,2898.0,70.0,1500,Bicicleta,14.05,20,osrm,0
389,9000.0,130.0,1500,Bicicleta,1238.91,1087,osrm,0
390,2300.0,93.0,1500,Bicicleta,7.62,10,osrm,44
391,2500.0,79.0,1500,Bicicleta,2.53,5,osrm,43
392,9436.0,233.0,1500,Bicicleta,12.68,18,osrm,5
394,2400.0,52.0,1500,Bicicleta,1238.91,1087,osrm,0
397,2900.0,55.0,1500,Bicicleta,1238.91,1087,osrm,0
398,4020.0,131.0,1500,Bicicleta,12.44,16,osrm,0
400,3000.0,75.0,1500,Bicicleta,1238.91,1087,osrm,0
401,2900.0,80.0,1500,Bicicleta,1238.91,1087,osrm,0
402,6800.0,182.0,1500,Bicicleta,1238.91,1087,osrm,0
403,8027.0,207.0,1500,Bicicleta,12.35,15,osrm,39
405,4500.0,2500.0,1500,Bicicleta,23.68,30,osrm,7
406,3050.0,52.0,1500,Bicicleta,1238.91,1087,osrm,0
407,2600.0,48.0,1500,Bicicleta,1238.91,1087,osrm,0
408,3385.0,65.0,1500,Bicicleta,1238.91,1087,osrm,0
409,2995.0,75.0,1500,Bicicleta,1238.91,1087,osrm,0
410,7875.0,160.0,1500,Bicicleta,13.51,17,osrm,7
411,2600.0,90.0,1500,Bicicleta,6.88,14,osrm,38
412,3780.0,60.0,1500,Bicicleta,7.19,11,osrm,50
414,1790.0,74.0,1500,Bicicleta,12.32,17,osrm,0
415,5075.0,154.0,1500,Bicicleta,7.89,12,osrm,35
416,6120.0,100.0,1500,Bicicleta,7.69,12,osrm,45
417,2950.0,85.0,1500,Bicicleta,4.21,9,osrm,38
418,3200.0,121.0,1500,Bicicleta,7.38,11,osrm,48
419,7200.0,388.0,1500,Bicicleta,7.62,12,osrm,34
420,3360.0,50.0,1500,Bicicleta,8.31,12,osrm,34
421,3500.0,160.0,1500,Bicicleta,1238.91,1087,osrm,0
422,3400.0,80.0,1500,Bicicleta,3.75,7,osrm,45
423,2700.0,63.0,1500,Bicicleta,3.48,7,osrm,45
424,1700.0,70.0,1500,Bicicleta,14.8,19,osrm,1
425,3500.0,97.0,1500,Bicicleta,7.59,11,osrm,49
426,3450.0,144.0,1500,Bicicleta,13.16,20,osrm,3
427,1850.0,41.0,1500,Bicicleta,7.64,12,osrm,41
428,4231.0,62.0,1500,Bicicleta,7.81,11,osrm,43
429,2600.0,45.0,1500,Bicicleta,7.39,12,osrm,41
430,2950.0,140.0,1500,Bicicleta,7.54,14,osrm,36
431,2500.0,89.0,1500,Bicicleta,7.45,14,osrm,50
432,2600.0,118.0,1500,Bicicleta,12.05,17,osrm,7
433,2500.0,102.0,1500,Bicicleta,11.57,16,osrm,6
434,5250.0,63.0,1500,Bicicleta,7.85,12,osrm,48
435,2200.0,46.0,1500,Bicicleta,8.27,12,osrm,48
436,3000.0,84.0,1500,Bicicleta,2.81,6,osrm,39
437,3750.0,100.0,1500,Bicicleta,9.0,12,osrm,49
438,3350.0,135.0,1500,Bicicleta,7.92,15,osrm,41
439,7980.0,151.0,1500,Bicicleta,6.95,10,osrm,32
440,3150.0,93.0,1500,Bicicleta,4.16,9,osrm,36
442,2500.0,110.0,1500,Bicicleta,5.43,11,osrm,34
443,2933.0,63.0,1500,Bicicleta,7.58,11,osrm,49
444,1600.0,68.0,1500,Bicicleta,9.43,15,osrm,43
445,2100.0,65.0,1500,Bicicleta,3.79,8,osrm,46
446,2700.0,45.0,1500,Bicicleta,6.74,10,osrm,31
447,2750.0,80.0,1500,Bicicleta,13.41,20,osrm,0
448,2700.0,43.0,1500,Bicicleta,8.17,11,osrm,33
449,2850.0,58.0,1500,Bicicleta,3.75,7,osrm,48
450,2850.0,58.0,1500,Bicicleta,7.64,11,osrm,38
451,8675.0,440.0,1500,Bicicleta,11.78,16,osrm,0
452,4200.0,147.0,1500,Bicicleta,14.4,21,osrm,4
453,2500.0,47.0,1500,Bicicleta,7.26,10,osrm,47
454,2058.0,45.0,1500,Bicicleta,14.93,17,osrm,0
456,1000.0,40.0,1500,Bicicleta,7.35,14,osrm,90
457,2700.0,63.0,1500,Bicicleta,7.64,11,osrm,33
458,5200.0,120.0,1500,Bicicleta,7.12,14,osrm,41
459,2250.0,40.0,1500,Bicicleta,3.54,7,osrm,30
460,1600.0,78.0,1500,Bicicleta,12.51,18,osrm,0
461,2600.0,104.0,1500,Bicicleta,11.98,17,osrm,1
462,4032.0,60.0,1500,Bicicleta,7.67,12,osrm,31
463,2500.0,59.0,1500,Bicicleta,4.12,8,osrm,36
464,3700.0,62.0,1500,Bicicleta,8.31,12,osrm,49
465,3987.0,66.0,1500,Bicicleta,6.97,10,osrm,49
466,1500.0,60.0,1500,Bicicleta,7.53,14,osrm,90
467,1800.0,61.0,1500,Bicicleta,8.22,16,osrm,0
468,3100.0,80.0,1500,Bicicleta,3.52,7,osrm,46
469,3300.0,66.0,1500,Bicicleta,3.67,8,osrm,48
470,2600.0,80.0,1500,Bicicleta,12.05,17,osrm,8
471,2300.0,77.0,1500,Bicicleta,5.41,11,osrm,49
473,2100.0,56.0,1500,Bicicleta,7.54,11,osrm,44
474,3000.0,100.0,1500,Bicicleta,5.72,12,osrm,45
475,2700.0,70.0,1500,Bicicleta,11.12,15,osrm,40
476,2400.0,42.0,1500,Bicicleta,6.91,13,osrm,40
477,2700.0,49.0,1500,Bicicleta,7.38,11,osrm,31
478,8050.0,216.0,1500,Bicicleta,7.26,11,osrm,38
479,1900.0,43.0,1500,Bicicleta,7.8,10,osrm,34
480,4200.0,147.0,1500,Bicicleta,14.03,20,osrm,0
481,1900.0,43.0,1500,Bicicleta,7.9,11,osrm,42
482,4200.0,147.0,1500,Bicicleta,14.88,26,osrm,2
483,4000.0,45.0,1500,Bicicleta,7.38,11,osrm,35
487,2000.0,47.0,1500,Bicicleta,5.79,12,osrm,45
488,1850.0,44.0,1500,Bicicleta,5.73,11,osrm,38
489,9254.0,170.0,1500,Bicicleta,8.06,11,osrm,43
490,3000.0,69.0,1500,Bicicleta,7.96,15,osrm,49
491,3500.0,73.0,1500,Bicicleta,7.14,11,osrm,38
492,1900.0,45.0,1500,Bicicleta,5.88,12,osrm,49
493,2100.0,57.0,1500,Bicicleta,4.76,10,osrm,40
494,2300.0,45.0,1500,Bicicleta,7.84,11,osrm,48
495,7590.0,217.0,1500,Bicicleta,1238.91,1087,osrm,0
497,3150.0,84.0,1500,Bicicleta,1238.91,1087,osrm,0
498,6400.0,177.0,1500,Bicicleta,7.54,11,osrm,30
499,3000.0,108.0,1500,Bicicleta,12.72,16,osrm,0
504,4100.0,142.0,1500,Bicicleta,12.59,18,osrm,4
506,2400.0,50.0,1500,Bicicleta,7.33,11,osrm,41
507,1700.0,40.0,1500,Bicicleta,5.93,12,osrm,32
508,1600.0,50.0,1500,Bicicleta,8.02,11,osrm,38
509,3700.0,120.0,1500,Bicicleta,7.46,12,osrm,36
3,2750.0,60.0,1800,Auto,2.87,6,osrm,46
4,9000.0,1200.0,1800,Auto,9.04,14,osrm,51
5,4590.0,140.0,1800,Auto,6.84,11,osrm,65
6,2500.0,70.0,1800,Auto,9.04,14,osrm,50
7,1200.0,73.0,1800,Auto,13.54,17,osrm,60
8,3365.0,108.0,1800,Auto,18.94,26,osrm,8
9,1450.0,73.0,1800,Auto,9.11,14,osrm,100
10,3048.0,68.0,1800,Auto,1232.61,1081,osrm,4
11,3600.0,93.0,1800,Auto,1232.61,1081,osrm,0
12,5760.0,110.0,1800,Auto,1232.61,1081,osrm,0
13,2140.0,60.0,1800,Auto,5.38,9,osrm,45
14,2950.0,95.0,1800,Auto,1232.61,1081,osrm,4
15,2700.0,40.0,1800,Auto,1232.61,1081,osrm,0
16,2600.0,40.0,1800,Auto,6.0,8,osrm,49
17,2450.0,56.0,1800,Auto,3.9,7,osrm,44
18,4500.0,140.0,1800,Auto,1232.61,1081,osrm,1
20,8500.0,325.0,1800,Auto,2.43,5,osrm,45
22,3800.0,80.0,1800,Auto,1.68,4,osrm,52
23,2900.0,74.0,1800,Auto,1232.61,1081,osrm,0
24,3500.0,220.0,1800,Auto,32.37,42,osrm,16
25,2600.0,42.0,1800,Auto,6.18,8,osrm,46
26,3205.0,72.0,1800,Auto,1232.61,1081,osrm,0
27,4400.0,100.0,1800,Auto,1232.61,1081,osrm,2
28,2710.0,70.0,1800,Auto,5.65,8,osrm,57
29,2100.0,70.0,1800,Auto,8.84,13,osrm,64
30,8500.0,251.0,1800,Auto,8.23,12,osrm,62
31,6210.0,290.0,1800,Auto,10.44,16,osrm,24
32,2200.0,55.0,1800,Auto,1232.61,1081,osrm,0
33,2527.0,81.0,1800,Auto,1232.61,1081,osrm,0
34,5100.0,121.0,1800,Auto,1232.61,1081,osrm,0
35,3060.0,80.0,1800,Auto,1232.61,1081,osrm,0
36,4100.0,84.0,1800,Auto,1232.61,1081,osrm,4
37,3300.0,98.0,1800,Auto,1232.61,1081,osrm,0
38,2700.0,69.0,1800,Auto,2.73,5,osrm,55
39,2700.0,85.0,1800,Auto,2.71,5,osrm,47
40,2584.0,52.0,1800,Auto,5.87,10,osrm,33
41,8930.0,130.0,1800,Auto,1232.61,1081,osrm,0
42,3709.0,107.0,1800,Auto,1232.61,1081,osrm,0
44,3777.0,62.0,1800,Auto,6.42,11,osrm,48
